shopify_object,shopify_key_or_capability,entry_kind,cluster,api_version_scope,source_surface,read_semantics,write_semantics,platform_owner_candidate,representation_candidate,review_status
Market,assignedCustomization,structured_capability,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.assignedCustomization,LEAD_COMPLETENESS_PASS
Market,catalogs,structured_capability,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.catalogs,LEAD_COMPLETENESS_PASS
Market,catalogsCount,derived_projection,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,system-owned/read-only projection,Pricing / channel context,Market.catalogsCount,LEAD_COMPLETENESS_PASS
Market,conditions,structured_capability,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.conditions,LEAD_COMPLETENESS_PASS
Market,currencySettings,structured_capability,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.currencySettings,LEAD_COMPLETENESS_PASS
Market,delivery,structured_capability,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.delivery,LEAD_COMPLETENESS_PASS
Market,discounts,structured_capability,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.discounts,LEAD_COMPLETENESS_PASS
Market,discountsCount,derived_projection,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,system-owned/read-only projection,Pricing / channel context,Market.discountsCount,LEAD_COMPLETENESS_PASS
Market,handle,connector_context,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.handle,LEAD_COMPLETENESS_PASS
Market,id,external_system_metadata,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,system-owned/read-only projection,Pricing / channel context,Market.id,LEAD_COMPLETENESS_PASS
Market,metafield,structured_capability,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.metafield,LEAD_COMPLETENESS_PASS
Market,metafields,structured_capability,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.metafields,LEAD_COMPLETENESS_PASS
Market,name,connector_context,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.name,LEAD_COMPLETENESS_PASS
Market,priceInclusions,structured_capability,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.priceInclusions,LEAD_COMPLETENESS_PASS
Market,status,connector_context,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.status,LEAD_COMPLETENESS_PASS
Market,type,connector_context,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.type,LEAD_COMPLETENESS_PASS
Market,webPresences,structured_capability,pricing_contextual_catalogs,2026-07,admin_graphql_catalogs_markets,READ,WRITE via marketCreate/marketUpdate where mutable; counts/system identity are read-only,Pricing / channel context,Market.webPresences,LEAD_COMPLETENESS_PASS
ProductFeed,channelId,connector_context,channel_product_feeds,2026-07,admin_graphql_product_feeds,READ,WRITE via ProductFeedInput on create where field mutable,Connector/channel transport,ProductFeed.channelId,LEAD_COMPLETENESS_PASS
ProductFeed,country,connector_context,channel_product_feeds,2026-07,admin_graphql_product_feeds,READ,WRITE via ProductFeedInput on create where field mutable,Connector/channel transport,ProductFeed.country,LEAD_COMPLETENESS_PASS
ProductFeed,id,external_system_metadata,channel_product_feeds,2026-07,admin_graphql_product_feeds,READ,system-owned,Connector/channel transport,ProductFeed.id,LEAD_COMPLETENESS_PASS
ProductFeed,language,connector_context,channel_product_feeds,2026-07,admin_graphql_product_feeds,READ,WRITE via ProductFeedInput on create where field mutable,Connector/channel transport,ProductFeed.language,LEAD_COMPLETENESS_PASS
ProductFeed,status,derived_projection,channel_product_feeds,2026-07,admin_graphql_product_feeds,READ,system-owned,Connector/channel transport,ProductFeed.status,LEAD_COMPLETENESS_PASS
ProductFeedCapability,productFeedCreate,structured_capability,channel_product_feeds,2026-07,admin_graphql_product_feeds,mutation capability,creates a ProductFeed for channel/country/language,Connector/channel transport,channel feed creation,LEAD_COMPLETENESS_PASS
ProductFeedCapability,productFeedDelete,structured_capability,channel_product_feeds,2026-07,admin_graphql_product_feeds,mutation capability,deletes ProductFeed,Connector/channel transport,channel feed deletion,LEAD_COMPLETENESS_PASS
ProductFeedCapability,productFullSync,structured_capability,channel_product_feeds,2026-07,admin_graphql_product_feeds,mutation capability,requests a full or time-bounded feed resynchronization,Connector/channel transport,channel feed synchronization,LEAD_COMPLETENESS_PASS
InventoryMutationCapability,inventoryMoveQuantities,structured_capability,inventory_locations_quantities,2026-07,admin_graphql_inventory_mutations,mutation capability,consequential WRITE; idempotency/CAS semantics as applicable,Inventory,multi-state/location quantity move,LEAD_COMPLETENESS_PASS
InventoryMutationCapability,inventoryBulkToggleActivation,structured_capability,inventory_locations_quantities,2026-07,admin_graphql_inventory_mutations,mutation capability,consequential WRITE; idempotency/CAS semantics as applicable,Inventory,location activation topology,LEAD_COMPLETENESS_PASS
MutationCapability,productOptionsReorder,structured_capability,variant_options,2026-07,admin_graphql_options,mutation capability,WRITE via named mutation,Connector/domain adapter,Product option/value ordering,LEAD_COMPLETENESS_PASS
MutationCapability,productVariantsBulkReorder,structured_capability,variant_identity,2026-07,admin_graphql_variant_bulk_input,mutation capability,WRITE via named mutation,Connector/domain adapter,variant ordering,LEAD_COMPLETENESS_PASS
MutationCapability,productVariantAppendMedia,structured_capability,media,2026-07,admin_graphql_media,mutation capability,WRITE via named mutation,Connector/domain adapter,variant-media association,LEAD_COMPLETENESS_PASS
MutationCapability,productVariantDetachMedia,structured_capability,media,2026-07,admin_graphql_media,mutation capability,WRITE via named mutation,Connector/domain adapter,variant-media disassociation,LEAD_COMPLETENESS_PASS
MutationCapability,fileCreate,structured_capability,media,2026-07,admin_graphql_files,mutation capability,WRITE via named mutation,Connector/domain adapter,file asset creation,LEAD_COMPLETENESS_PASS
MutationCapability,fileUpdate,structured_capability,media,2026-07,admin_graphql_files,mutation capability,WRITE via named mutation,Connector/domain adapter,file asset update,LEAD_COMPLETENESS_PASS
MarketDeliveryConfigurations,shipping,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,MarketDeliveryConfigurations.shipping,LEAD_COMPLETENESS_PASS
ShippingConfiguration,isEnabled,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,ShippingConfiguration.isEnabled,LEAD_COMPLETENESS_PASS
ShippingConfiguration,optionDefinitions,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,ShippingConfiguration.optionDefinitions,LEAD_COMPLETENESS_PASS
ShippingConfiguration,optionDefinitionsCount,derived_projection,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,system-owned derived count,Fulfillment/shipping channel context,ShippingConfiguration.optionDefinitionsCount,LEAD_COMPLETENESS_PASS
DeliveryOptionDefinition,currency,domain_value,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryOptionDefinition.currency,LEAD_COMPLETENESS_PASS
DeliveryOptionDefinition,description,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryOptionDefinition.description,LEAD_COMPLETENESS_PASS
DeliveryOptionDefinition,freeDeliveryMinimumValue,domain_value,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryOptionDefinition.freeDeliveryMinimumValue,LEAD_COMPLETENESS_PASS
DeliveryOptionDefinition,id,external_system_metadata,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,system-owned external identity,Fulfillment/shipping channel context,DeliveryOptionDefinition.id,LEAD_COMPLETENESS_PASS
DeliveryOptionDefinition,includedCollections,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryOptionDefinition.includedCollections,LEAD_COMPLETENESS_PASS
DeliveryOptionDefinition,includedLocations,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryOptionDefinition.includedLocations,LEAD_COMPLETENESS_PASS
DeliveryOptionDefinition,isActive,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryOptionDefinition.isActive,LEAD_COMPLETENESS_PASS
DeliveryFlatRateOptionDefinition,currency,domain_value,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryFlatRateOptionDefinition.currency,LEAD_COMPLETENESS_PASS
DeliveryFlatRateOptionDefinition,description,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryFlatRateOptionDefinition.description,LEAD_COMPLETENESS_PASS
DeliveryFlatRateOptionDefinition,freeDeliveryMinimumValue,domain_value,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryFlatRateOptionDefinition.freeDeliveryMinimumValue,LEAD_COMPLETENESS_PASS
DeliveryFlatRateOptionDefinition,id,external_system_metadata,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,system-owned external identity,Fulfillment/shipping channel context,DeliveryFlatRateOptionDefinition.id,LEAD_COMPLETENESS_PASS
DeliveryFlatRateOptionDefinition,includedCollections,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryFlatRateOptionDefinition.includedCollections,LEAD_COMPLETENESS_PASS
DeliveryFlatRateOptionDefinition,includedLocations,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryFlatRateOptionDefinition.includedLocations,LEAD_COMPLETENESS_PASS
DeliveryFlatRateOptionDefinition,isActive,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryFlatRateOptionDefinition.isActive,LEAD_COMPLETENESS_PASS
DeliveryFlatRateOptionDefinition,name,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryFlatRateOptionDefinition.name,LEAD_COMPLETENESS_PASS
DeliveryFlatRateOptionDefinition,rateGroups,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryFlatRateOptionDefinition.rateGroups,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedOptionDefinition,currency,domain_value,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedOptionDefinition.currency,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedOptionDefinition,description,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedOptionDefinition.description,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedOptionDefinition,freeDeliveryMinimumValue,domain_value,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedOptionDefinition.freeDeliveryMinimumValue,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedOptionDefinition,id,external_system_metadata,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,system-owned external identity,Fulfillment/shipping channel context,DeliveryCarrierCalculatedOptionDefinition.id,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedOptionDefinition,includedCollections,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedOptionDefinition.includedCollections,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedOptionDefinition,includedLocations,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedOptionDefinition.includedLocations,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedOptionDefinition,isActive,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedOptionDefinition.isActive,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedOptionDefinition,rateGroups,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedOptionDefinition.rateGroups,LEAD_COMPLETENESS_PASS
DeliveryValueBasedOptionDefinition,currency,domain_value,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryValueBasedOptionDefinition.currency,LEAD_COMPLETENESS_PASS
DeliveryValueBasedOptionDefinition,description,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryValueBasedOptionDefinition.description,LEAD_COMPLETENESS_PASS
DeliveryValueBasedOptionDefinition,freeDeliveryMinimumValue,domain_value,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryValueBasedOptionDefinition.freeDeliveryMinimumValue,LEAD_COMPLETENESS_PASS
DeliveryValueBasedOptionDefinition,id,external_system_metadata,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,system-owned external identity,Fulfillment/shipping channel context,DeliveryValueBasedOptionDefinition.id,LEAD_COMPLETENESS_PASS
DeliveryValueBasedOptionDefinition,includedCollections,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryValueBasedOptionDefinition.includedCollections,LEAD_COMPLETENESS_PASS
DeliveryValueBasedOptionDefinition,includedLocations,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryValueBasedOptionDefinition.includedLocations,LEAD_COMPLETENESS_PASS
DeliveryValueBasedOptionDefinition,isActive,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryValueBasedOptionDefinition.isActive,LEAD_COMPLETENESS_PASS
DeliveryValueBasedOptionDefinition,name,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryValueBasedOptionDefinition.name,LEAD_COMPLETENESS_PASS
DeliveryValueBasedOptionDefinition,rateGroups,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryValueBasedOptionDefinition.rateGroups,LEAD_COMPLETENESS_PASS
DeliveryWeightBasedOptionDefinition,currency,domain_value,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryWeightBasedOptionDefinition.currency,LEAD_COMPLETENESS_PASS
DeliveryWeightBasedOptionDefinition,description,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryWeightBasedOptionDefinition.description,LEAD_COMPLETENESS_PASS
DeliveryWeightBasedOptionDefinition,freeDeliveryMinimumValue,domain_value,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryWeightBasedOptionDefinition.freeDeliveryMinimumValue,LEAD_COMPLETENESS_PASS
DeliveryWeightBasedOptionDefinition,id,external_system_metadata,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,system-owned external identity,Fulfillment/shipping channel context,DeliveryWeightBasedOptionDefinition.id,LEAD_COMPLETENESS_PASS
DeliveryWeightBasedOptionDefinition,includedCollections,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryWeightBasedOptionDefinition.includedCollections,LEAD_COMPLETENESS_PASS
DeliveryWeightBasedOptionDefinition,includedLocations,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryWeightBasedOptionDefinition.includedLocations,LEAD_COMPLETENESS_PASS
DeliveryWeightBasedOptionDefinition,isActive,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryWeightBasedOptionDefinition.isActive,LEAD_COMPLETENESS_PASS
DeliveryWeightBasedOptionDefinition,name,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryWeightBasedOptionDefinition.name,LEAD_COMPLETENESS_PASS
DeliveryWeightBasedOptionDefinition,rateGroups,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryWeightBasedOptionDefinition.rateGroups,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedRateGroup,absoluteAdjustment,domain_value,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedRateGroup.absoluteAdjustment,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedRateGroup,autoIncludeNewServices,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedRateGroup.autoIncludeNewServices,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedRateGroup,carrierService,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedRateGroup.carrierService,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedRateGroup,conditions,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedRateGroup.conditions,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedRateGroup,id,external_system_metadata,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,system-owned external identity,Fulfillment/shipping channel context,DeliveryCarrierCalculatedRateGroup.id,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedRateGroup,percentageAdjustment,domain_value,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedRateGroup.percentageAdjustment,LEAD_COMPLETENESS_PASS
DeliveryCarrierCalculatedRateGroup,serviceConfiguration,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryCarrierCalculatedRateGroup.serviceConfiguration,LEAD_COMPLETENESS_PASS
DeliveryFlatRateGroup,conditions,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryFlatRateGroup.conditions,LEAD_COMPLETENESS_PASS
DeliveryFlatRateGroup,id,external_system_metadata,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,system-owned external identity,Fulfillment/shipping channel context,DeliveryFlatRateGroup.id,LEAD_COMPLETENESS_PASS
DeliveryFlatRateGroup,rate,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryFlatRateGroup.rate,LEAD_COMPLETENESS_PASS
DeliveryValueBasedRateGroup,conditions,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryValueBasedRateGroup.conditions,LEAD_COMPLETENESS_PASS
DeliveryValueBasedRateGroup,id,external_system_metadata,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,system-owned external identity,Fulfillment/shipping channel context,DeliveryValueBasedRateGroup.id,LEAD_COMPLETENESS_PASS
DeliveryValueBasedRateGroup,rates,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryValueBasedRateGroup.rates,LEAD_COMPLETENESS_PASS
DeliveryWeightBasedRateGroup,conditions,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryWeightBasedRateGroup.conditions,LEAD_COMPLETENESS_PASS
DeliveryWeightBasedRateGroup,id,external_system_metadata,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,system-owned external identity,Fulfillment/shipping channel context,DeliveryWeightBasedRateGroup.id,LEAD_COMPLETENESS_PASS
DeliveryWeightBasedRateGroup,rates,structured_capability,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryWeightBasedRateGroup.rates,LEAD_COMPLETENESS_PASS
DeliveryRateGroupConditions,collections,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryRateGroupConditions.collections,LEAD_COMPLETENESS_PASS
DeliveryRateGroupConditions,collectionsCount,derived_projection,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,system-owned derived count,Fulfillment/shipping channel context,DeliveryRateGroupConditions.collectionsCount,LEAD_COMPLETENESS_PASS
DeliveryRateGroupConditions,originLocations,connector_context,market_delivery_shipping,2026-07,admin_graphql_catalogs_markets,READ from Market.delivery.shipping / shipping option graph,WRITE through corresponding 2026-07 market-driven shipping input where mutable,Fulfillment/shipping channel context,DeliveryRateGroupConditions.originLocations,LEAD_COMPLETENESS_PASS
